,id,tipo_ativo,ativo,data,quantidade,price,volume
175,880,DEB,LETS15,2023-01-31,160000.0,1000.0,160000000.0
176,881,DEB,LJQQ12,2023-01-31,150000.0,1000.0,150000000.0
177,882,DEB,LJQQ13,2023-01-31,100000.0,1000.0,100000000.0
178,883,DEB,LMOV11,2023-01-31,150000.0,1000.0,150000000.0
179,884,DEB,LNDV11,2023-01-31,51243.0,1000.0,51243000.0
180,885,DEB,LNDV21,2023-01-31,4757.0,1000.0,4757000.0
181,886,DEB,LTTE15,2023-01-31,410000.0,1049.684,430370440.0
182,887,DEB,LXIN12,2023-01-31,120000.0,1000.0,120000000.0
183,888,DEB,MCBG11,2023-01-31,370000.0,1000.0,370000000.0
184,889,DEB,MDLR13,2023-01-31,217643.0,1000.0,217643000.0
185,890,DEB,MEZP11,2023-01-31,250000.0,1000.0,250000000.0
186,891,DEB,MEZQ11,2023-01-31,36500.0,1000.0,36500000.0
187,892,DEB,MEZT11,2023-01-31,36500.0,1000.0,36500000.0
188,893,DEB,MEZU11,2023-01-31,75300.0,1000.0,75300000.0
189,894,DEB,MEZU12,2023-01-31,62000.0,1000.0,62000000.0
190,895,DEB,MEZ611,2023-01-31,30000.0,1000.0,30000000.0
191,896,DEB,MHSM11,2023-01-31,450000.0,1000.0,450000000.0
192,897,DEB,MMIP12,2023-01-31,600000.0,1000.0,600000000.0
193,898,DEB,MNAU13,2023-01-31,310000.0,1000.0,310000000.0
194,899,DEB,MNAU14,2023-01-31,350000.0,1000.0,350000000.0
195,900,DEB,MNRVA1,2023-01-31,400000.0,1000.0,400000000.0
196,901,DEB,MOBP12,2023-01-31,10000.0,10000.0,100000000.0
197,902,DEB,MOBP13,2023-01-31,110000.0,1000.0,110000000.0
198,903,DEB,MOBS12,2023-01-31,41000.0,1000.0,41000000.0
199,904,DEB,MRHP11,2023-01-31,80000.0,1000.0,80000000.0
200,905,DEB,MRTR11,2023-01-31,150000.0,1000.0,150000000.0
201,906,DEB,MRVEA7,2023-01-31,50000.0,1000.0,50000000.0
202,907,DEB,MSGT12,2023-01-31,210000.0,1000.0,210000000.0
203,908,DEB,MSGT13,2023-01-31,400000.0,1000.0,400000000.0
204,909,DEB,MSGT23,2023-01-31,549954.0,1000.0,549954000.0
205,910,DEB,MSGT33,2023-01-31,550000.0,1000.0,550000000.0
206,911,DEB,NADR19,2023-01-31,361410.0,1000.0,361410000.0
207,912,DEB,NGRD11,2023-01-31,110000.0,1000.0,110000000.0
208,913,DEB,NIGP11,2023-01-31,1547187.0,1000.0,1547187000.0
209,914,DEB,NIGP12,2023-01-31,1500000.0,1000.0,1500000000.0
210,915,DEB,NISS14,2023-01-31,70000.0,1000.0,70000000.0
211,916,DEB,NISS24,2023-01-31,50000.0,1000.0,50000000.0
212,917,DEB,NTSD15,2023-01-31,1000000.0,1000.0,1000000000.0
213,918,DEB,NTSD25,2023-01-31,1500000.0,1000.0,1500000000.0
214,919,DEB,NTSD35,2023-01-31,1000000.0,1000.0,1000000000.0
